#a-star-grid.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Grid,523,EUCLIDEAN_DISTANCE,21,23,21<16|16<11|11<12<6|12<13|13<14<8|6<1|14<15|8<7<3|1<2|15<10<20|2|7|20<25|3|25<24|24<23|23
Grid,524,EUCLIDEAN_DISTANCE,21,24,21<16|16<11|11<12<6|12<13|13<14<8|14<15|6<1|8<7<3|15<10<20|20<25|1<2|25<24|24
Grid,525,EUCLIDEAN_DISTANCE,21,25,21<16|16<11|11<12<6|12<13|13<14<8|14<15|6<1|15<10<20|20<25|25
Grid,526,EUCLIDEAN_DISTANCE,22,1,22<21<17|17<16|21|16<11|11<12<6|6<1|1
Grid,527,EUCLIDEAN_DISTANCE,22,2,22<21<17|17<16|21|16<11|11<12<6|6<1|12<13|1<2|2
Grid,528,EUCLIDEAN_DISTANCE,22,3,22<21<17|17<16|21|16<11|11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|2|3
Grid,529,EUCLIDEAN_DISTANCE,22,4,22<21<17|17<16|21|16<11|11<12<6|12<13|6<1|13<14<8|8<7<3|1<2|3|2|14<15|7|15<10<20|10<5|5<4|4
Grid,530,EUCLIDEAN_DISTANCE,22,5,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|6<1|8<7<3|14<15|3<2|15<10<20|1<2|10<5|2|5
Grid,531,EUCLIDEAN_DISTANCE,22,6,22<21<17|17<16|21|16<11|11<12<6|6
Grid,532,EUCLIDEAN_DISTANCE,22,7,22<21<17|17<16|21|16<11|11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|2|7
Grid,533,EUCLIDEAN_DISTANCE,22,8,22<21<17|17<16|21|16<11|11<12<6|12<13|6<1|13<14<8|8
Grid,534,EUCLIDEAN_DISTANCE,22,9,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|6<1|8<7<3|14<15|1<2|2|3|15<10<20|7|10<5|20<25|5<4|4<9|9
Grid,535,EUCLIDEAN_DISTANCE,22,10,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|8<7<3|15<10<20|6<1|10
Grid,536,EUCLIDEAN_DISTANCE,22,11,22<21<17|17<16|21|16<11|11
Grid,537,EUCLIDEAN_DISTANCE,22,12,22<21<17|17<16|21|16<11|11<12<6|12
Grid,538,EUCLIDEAN_DISTANCE,22,13,22<21<17|17<16|21|16<11|11<12<6|12<13|13
Grid,539,EUCLIDEAN_DISTANCE,22,14,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14
Grid,540,EUCLIDEAN_DISTANCE,22,15,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|15
Grid,541,EUCLIDEAN_DISTANCE,22,16,22<21<17|21<16|17|16
Grid,542,EUCLIDEAN_DISTANCE,22,17,22<21<17|17
Grid,543,EUCLIDEAN_DISTANCE,22,18,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|6<1|14<15|8<7<3|1<2|2|15<10<20|7|20<25|3|10<5|25<24|24<23|23<18|18
Grid,544,EUCLIDEAN_DISTANCE,22,19,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|6<1|8<7<3|15<10<20|20<25|1<2|2|7|3|10<5|25<24|24<23|5<4|23<18|4<9|18<19|9|19
Grid,545,EUCLIDEAN_DISTANCE,22,20,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|15<10<20|20
Grid,546,EUCLIDEAN_DISTANCE,22,21,22<21<17|21
Grid,547,EUCLIDEAN_DISTANCE,22,22,22
Grid,548,EUCLIDEAN_DISTANCE,22,23,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|6<1|14<15|8<7<3|1<2|15<10<20|2|7|20<25|3|25<24|24<23|23
Grid,549,EUCLIDEAN_DISTANCE,22,24,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|6<1|8<7<3|15<10<20|20<25|1<2|25<24|24
Grid,550,EUCLIDEAN_DISTANCE,22,25,22<21<17|17<16|21|16<11|11<12<6|12<13|13<14<8|14<15|6<1|15<10<20|20<25|25
Grid,551,EUCLIDEAN_DISTANCE,23,1,23<22<18|18<19<13|13<14<8|22<21<17|17<16|8<7<3|7<6<12|3<2|6<1|2|1
Grid,552,EUCLIDEAN_DISTANCE,23,2,23<22<18|18<19<13|13<14<8|8<7<3|22<21<17|3<2|17<16|2
Grid,553,EUCLIDEAN_DISTANCE,23,3,23<22<18|18<19<13|13<14<8|8<7<3|3
Grid,554,EUCLIDEAN_DISTANCE,23,4,23<22<18|18<19<13|13<14<8|8<7<3|14<15|3<2|19<20<24|22<21<17|17<16|20<25|15<10|7<6<12|10<5|2|21|24|5<4|4
Grid,555,EUCLIDEAN_DISTANCE,23,5,23<22<18|18<19<13|13<14<8|19<20<24|14<15|8<7<3|15<10|3<2|10<5|22<21<17|5
Grid,556,EUCLIDEAN_DISTANCE,23,6,23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|16<11|8<7<3|11<12<6|7|6
Grid,557,EUCLIDEAN_DISTANCE,23,7,23<22<18|18<19<13|13<14<8|22<21<17|8<7<3|17<16|7
Grid,558,EUCLIDEAN_DISTANCE,23,8,23<22<18|18<19<13|13<14<8|8
Grid,559,EUCLIDEAN_DISTANCE,23,9,23<22<18|18<19<13|13<14<8|19<20<24|14<15|8<7<3|22<21<17|17<16|20<25|15<10|3<2|10<5|7<6<12|24|21|16<11|25|11|12|2|5<4|6<1|4<9|9
Grid,560,EUCLIDEAN_DISTANCE,23,10,23<22<18|18<19<13|19<20<24|13<14<8|14<15|8<7<3|15<10|20<25|10
Grid,561,EUCLIDEAN_DISTANCE,23,11,23<22<18|22<21<17|18<19<13|17<16|13<14<8|16<11|21|11
Grid,562,EUCLIDEAN_DISTANCE,23,12,23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|19<20<24|8<7<3|16<11|14<15|11<12<6|7|12
Grid,563,EUCLIDEAN_DISTANCE,23,13,23<22<18|18<19<13|13
Grid,564,EUCLIDEAN_DISTANCE,23,14,23<22<18|18<19<13|19<20<24|13<14<8|14
Grid,565,EUCLIDEAN_DISTANCE,23,15,23<22<18|18<19<13|19<20<24|13<14<8|20<25|14<15|15
Grid,566,EUCLIDEAN_DISTANCE,23,16,23<22<18|22<21<17|18<19<13|17<16|21|16
Grid,567,EUCLIDEAN_DISTANCE,23,17,23<22<18|22<21<17|18<19<13|17
Grid,568,EUCLIDEAN_DISTANCE,23,18,23<22<18|18
Grid,569,EUCLIDEAN_DISTANCE,23,19,23<22<18|18<19<13|19
Grid,570,EUCLIDEAN_DISTANCE,23,20,23<22<18|18<19<13|19<20<24|20
Grid,571,EUCLIDEAN_DISTANCE,23,21,23<22<18|22<21<17|21
Grid,572,EUCLIDEAN_DISTANCE,23,22,23<22<18|22
Grid,573,EUCLIDEAN_DISTANCE,23,23,23
Grid,574,EUCLIDEAN_DISTANCE,23,24,23<22<18|18<19<13|22<21<17|19<20<24|24
Grid,575,EUCLIDEAN_DISTANCE,23,25,23<22<18|18<19<13|19<20<24|22<21<17|20<25|24|25
Grid,576,EUCLIDEAN_DISTANCE,24,1,24<23|23<22<18|18<19<13|13<14<8|22<21<17|17<16|8<7<3|7<6<12|3<2|6<1|2|1
Grid,577,EUCLIDEAN_DISTANCE,24,2,24<23|23<22<18|18<19<13|13<14<8|8<7<3|22<21<17|3<2|17<16|2
Grid,578,EUCLIDEAN_DISTANCE,24,3,24<23|23<22<18|18<19<13|13<14<8|8<7<3|3
Grid,579,EUCLIDEAN_DISTANCE,24,4,24<23|23<22<18|18<19<13|13<14<8|8<7<3|14<15|3<2|19<20|22<21<17|17<16|20<25|15<10|7<6<12|10<5|2|5<4|21|4
Grid,580,EUCLIDEAN_DISTANCE,24,5,24<23|23<22<18|18<19<13|13<14<8|19<20|14<15|8<7<3|15<10|3<2|10<5|22<21<17|5
Grid,581,EUCLIDEAN_DISTANCE,24,6,24<23|23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|16<11|8<7<3|11<12<6|7|6
Grid,582,EUCLIDEAN_DISTANCE,24,7,24<23|23<22<18|18<19<13|13<14<8|22<21<17|8<7<3|17<16|7
Grid,583,EUCLIDEAN_DISTANCE,24,8,24<23|23<22<18|18<19<13|13<14<8|8
Grid,584,EUCLIDEAN_DISTANCE,24,9,24<23|23<22<18|18<19<13|13<14<8|19<20|14<15|8<7<3|22<21<17|17<16|20<25|15<10|3<2|10<5|7<6<12|21|16<11|25|11|12|2|5<4|6<1|4<9|9
Grid,585,EUCLIDEAN_DISTANCE,24,10,24<23|23<22<18|18<19<13|19<20|13<14<8|14<15|20<25|15<10|8<7<3|10
Grid,586,EUCLIDEAN_DISTANCE,24,11,24<23|23<22<18|22<21<17|18<19<13|17<16|13<14<8|16<11|21|11
Grid,587,EUCLIDEAN_DISTANCE,24,12,24<23|23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|19<20|8<7<3|16<11|14<15|11<12<6|7|12
Grid,588,EUCLIDEAN_DISTANCE,24,13,24<23|23<22<18|18<19<13|13
Grid,589,EUCLIDEAN_DISTANCE,24,14,24<23|23<22<18|18<19<13|19<20|13<14<8|14
Grid,590,EUCLIDEAN_DISTANCE,24,15,24<23|23<22<18|18<19<13|19<20|13<14<8|20<25|14<15|15
Grid,591,EUCLIDEAN_DISTANCE,24,16,24<23|23<22<18|22<21<17|18<19<13|17<16|21|16
Grid,592,EUCLIDEAN_DISTANCE,24,17,24<23|23<22<18|22<21<17|18<19<13|17
Grid,593,EUCLIDEAN_DISTANCE,24,18,24<23|23<22<18|18
Grid,594,EUCLIDEAN_DISTANCE,24,19,24<23|23<22<18|18<19<13|19
Grid,595,EUCLIDEAN_DISTANCE,24,20,24<23|23<22<18|18<19<13|19<20|20
Grid,596,EUCLIDEAN_DISTANCE,24,21,24<23|23<22<18|22<21<17|21
Grid,597,EUCLIDEAN_DISTANCE,24,22,24<23|23<22<18|22
Grid,598,EUCLIDEAN_DISTANCE,24,23,24<23|23
Grid,599,EUCLIDEAN_DISTANCE,24,24,24
Grid,600,EUCLIDEAN_DISTANCE,24,25,24<23|23<22<18|18<19<13|19<20|22<21<17|20<25|25
Grid,601,EUCLIDEAN_DISTANCE,25,1,25<24|24<23|23<22<18|18<19<13|13<14<8|22<21<17|17<16|8<7<3|7<6<12|3<2|6<1|2|1
Grid,602,EUCLIDEAN_DISTANCE,25,2,25<24|24<23|23<22<18|18<19<13|13<14<8|8<7<3|22<21<17|3<2|17<16|2
Grid,603,EUCLIDEAN_DISTANCE,25,3,25<24|24<23|23<22<18|18<19<13|13<14<8|8<7<3|3
Grid,604,EUCLIDEAN_DISTANCE,25,4,25<24|24<23|23<22<18|18<19<13|13<14<8|8<7<3|14<15|3<2|19<20|22<21<17|17<16|20|15<10|7<6<12|10<5|2|5<4|21|4
Grid,605,EUCLIDEAN_DISTANCE,25,5,25<24|24<23|23<22<18|18<19<13|13<14<8|19<20|14<15|8<7<3|15<10|3<2|10<5|22<21<17|5
Grid,606,EUCLIDEAN_DISTANCE,25,6,25<24|24<23|23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|16<11|8<7<3|11<12<6|7|6
Grid,607,EUCLIDEAN_DISTANCE,25,7,25<24|24<23|23<22<18|18<19<13|13<14<8|22<21<17|8<7<3|17<16|7
Grid,608,EUCLIDEAN_DISTANCE,25,8,25<24|24<23|23<22<18|18<19<13|13<14<8|8
Grid,609,EUCLIDEAN_DISTANCE,25,9,25<24|24<23|23<22<18|18<19<13|13<14<8|19<20|14<15|8<7<3|22<21<17|17<16|20|15<10|3<2|10<5|7<6<12|21|16<11|11|2|12|5<4|6<1|4<9|9
Grid,610,EUCLIDEAN_DISTANCE,25,10,25<24|24<23|23<22<18|18<19<13|19<20|13<14<8|14<15|20|15<10|8<7<3|10
Grid,611,EUCLIDEAN_DISTANCE,25,11,25<24|24<23|23<22<18|22<21<17|18<19<13|17<16|13<14<8|16<11|21|11
Grid,612,EUCLIDEAN_DISTANCE,25,12,25<24|24<23|23<22<18|18<19<13|22<21<17|13<14<8|17<16|21|19<20|8<7<3|16<11|14<15|11<12<6|7|12
Grid,613,EUCLIDEAN_DISTANCE,25,13,25<24|24<23|23<22<18|18<19<13|13
Grid,614,EUCLIDEAN_DISTANCE,25,14,25<24|24<23|23<22<18|18<19<13|19<20|13<14<8|14
Grid,615,EUCLIDEAN_DISTANCE,25,15,25<24|24<23|23<22<18|18<19<13|19<20|13<14<8|20|14<15|15
Grid,616,EUCLIDEAN_DISTANCE,25,16,25<24|24<23|23<22<18|22<21<17|18<19<13|17<16|21|16
Grid,617,EUCLIDEAN_DISTANCE,25,17,25<24|24<23|23<22<18|22<21<17|18<19<13|17
Grid,618,EUCLIDEAN_DISTANCE,25,18,25<24|24<23|23<22<18|18
Grid,619,EUCLIDEAN_DISTANCE,25,19,25<24|24<23|23<22<18|18<19<13|19
Grid,620,EUCLIDEAN_DISTANCE,25,20,25<24|24<23|23<22<18|18<19<13|19<20|20
Grid,621,EUCLIDEAN_DISTANCE,25,21,25<24|24<23|23<22<18|22<21<17|21
Grid,622,EUCLIDEAN_DISTANCE,25,22,25<24|24<23|23<22<18|22
Grid,623,EUCLIDEAN_DISTANCE,25,23,25<24|24<23|23
Grid,624,EUCLIDEAN_DISTANCE,25,24,25<24|24
Grid,625,EUCLIDEAN_DISTANCE,25,25,25
Grid,626,MANHATTAN_DISTANCE,1,1,1
Grid,627,MANHATTAN_DISTANCE,1,2,1<2|2
Grid,628,MANHATTAN_DISTANCE,1,3,1<2|2<7|7<6<12|6|12<13|13<14<8|8<3|3
Grid,629,MANHATTAN_DISTANCE,1,4,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|3|15<10<20|10<5|5<4|4
Grid,630,MANHATTAN_DISTANCE,1,5,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|3|10<5|5
Grid,631,MANHATTAN_DISTANCE,1,6,1<2|2<7|7<6<12|6
Grid,632,MANHATTAN_DISTANCE,1,7,1<2|2<7|7
Grid,633,MANHATTAN_DISTANCE,1,8,1<2|2<7|7<6<12|6|12<13|13<14<8|8
Grid,634,MANHATTAN_DISTANCE,1,9,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|3|10<5|20<25|5<4|4<9|9
Grid,635,MANHATTAN_DISTANCE,1,10,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|10
Grid,636,MANHATTAN_DISTANCE,1,11,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|3|20<25|10<5|25<24|5<4|24<23|4<9|23<22<18|9|18<19|22<21<17|21<16|17|16<11|11
Grid,637,MANHATTAN_DISTANCE,1,12,1<2|2<7|7<6<12|12
Grid,638,MANHATTAN_DISTANCE,1,13,1<2|2<7|7<6<12|12<13|13
Grid,639,MANHATTAN_DISTANCE,1,14,1<2|2<7|7<6<12|12<13|13<14<8|14
Grid,640,MANHATTAN_DISTANCE,1,15,1<2|2<7|7<6<12|12<13|13<14<8|14<15|15
Grid,641,MANHATTAN_DISTANCE,1,16,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|21<16|17|16
Grid,642,MANHATTAN_DISTANCE,1,17,1<2|2<7|7<6<12|12<13|6|13<14<8|14<15|8<3|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17
Grid,643,MANHATTAN_DISTANCE,1,18,1<2|2<7|7<6<12|12<13|13<14<8|6|8<3|14<15|3|15<10<20|20<25|10<5|25<24|24<23|23<22<18|18
Grid,644,MANHATTAN_DISTANCE,1,19,1<2|2<7|7<6<12|12<13|13<14<8|14<15|8<3|15<10<20|6|20<25|10<5|25<24|3|24<23|5<4|23<22<18|4<9|18<19|9|19
Grid,645,MANHATTAN_DISTANCE,1,20,1<2|2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20
Grid,646,MANHATTAN_DISTANCE,1,21,1<2|2<7|7<6<12|6|12<13|13<14<8|14<15|8<3|15<10<20|3|20<25|25<24|24<23|23<22<18|22<21<17|21
Grid,647,MANHATTAN_DISTANCE,1,22,1<2|2<7|7<6<12|12<13|6|13<14<8|14<15|8<3|15<10<20|3|20<25|25<24|24<23|23<22<18|22
Grid,648,MANHATTAN_DISTANCE,1,23,1<2|2<7|7<6<12|12<13|13<14<8|6|8<3|14<15|3|15<10<20|20<25|25<24|24<23|23
Grid,649,MANHATTAN_DISTANCE,1,24,1<2|2<7|7<6<12|12<13|13<14<8|14<15|8<3|15<10<20|6|20<25|25<24|24
Grid,650,MANHATTAN_DISTANCE,1,25,1<2|2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20<25|25
Grid,651,MANHATTAN_DISTANCE,2,1,2<7|7<6<12|6<1|1
Grid,652,MANHATTAN_DISTANCE,2,2,2
Grid,653,MANHATTAN_DISTANCE,2,3,2<7|7<6<12|6<1|12<13|1|13<14<8|8<3|3
Grid,654,MANHATTAN_DISTANCE,2,4,2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8<3|3|15<10<20|10<5|5<4|4
Grid,655,MANHATTAN_DISTANCE,2,5,2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8<3|15<10<20|3|10<5|5
Grid,656,MANHATTAN_DISTANCE,2,6,2<7|7<6<12|6
Grid,657,MANHATTAN_DISTANCE,2,7,2<7|7
Grid,658,MANHATTAN_DISTANCE,2,8,2<7|7<6<12|6<1|12<13|13<14<8|8
Grid,659,MANHATTAN_DISTANCE,2,9,2<7|7<6<12|6<1|12<13|13<14<8|14<15|8<3|15<10<20|3|10<5|1|5<4|20<25|4<9|9
Grid,660,MANHATTAN_DISTANCE,2,10,2<7|7<6<12|6<1|12<13|13<14<8|14<15|8<3|15<10<20|10
Grid,661,MANHATTAN_DISTANCE,2,11,2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8<3|15<10<20|3|20<25|10<5|25<24|5<4|24<23|4<9|23<22<18|9|18<19|22<21<17|21<16|17|16<11|11
Grid,662,MANHATTAN_DISTANCE,2,12,2<7|7<6<12|12
Grid,663,MANHATTAN_DISTANCE,2,13,2<7|7<6<12|12<13|13
Grid,664,MANHATTAN_DISTANCE,2,14,2<7|7<6<12|12<13|13<14<8|14
Grid,665,MANHATTAN_DISTANCE,2,15,2<7|7<6<12|12<13|13<14<8|14<15|15
Grid,666,MANHATTAN_DISTANCE,2,16,2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8<3|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|21<16|17|16
Grid,667,MANHATTAN_DISTANCE,2,17,2<7|7<6<12|12<13|6<1|13<14<8|1|8<3|14<15|3|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17
Grid,668,MANHATTAN_DISTANCE,2,18,2<7|7<6<12|12<13|13<14<8|6<1|8<3|14<15|3|15<10<20|1|20<25|10<5|25<24|24<23|23<22<18|18
Grid,669,MANHATTAN_DISTANCE,2,19,2<7|7<6<12|12<13|13<14<8|14<15|8<3|15<10<20|6<1|20<25|1|25<24|10<5|24<23|3|23<22<18|5<4|18<19|4<9|19
Grid,670,MANHATTAN_DISTANCE,2,20,2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20
Grid,671,MANHATTAN_DISTANCE,2,21,2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8<3|15<10<20|3|20<25|25<24|24<23|23<22<18|22<21<17|21
Grid,672,MANHATTAN_DISTANCE,2,22,2<7|7<6<12|12<13|6<1|13<14<8|1|8<3|14<15|3|15<10<20|20<25|25<24|24<23|23<22<18|22
Grid,673,MANHATTAN_DISTANCE,2,23,2<7|7<6<12|12<13|13<14<8|6<1|8<3|14<15|3|15<10<20|1|20<25|25<24|24<23|23
Grid,674,MANHATTAN_DISTANCE,2,24,2<7|7<6<12|12<13|13<14<8|14<15|8<3|15<10<20|6<1|20<25|25<24|24
Grid,675,MANHATTAN_DISTANCE,2,25,2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20<25|25
Grid,676,MANHATTAN_DISTANCE,3,1,3<2|2<7|7<6<12|6<1|1
Grid,677,MANHATTAN_DISTANCE,3,2,3<2|2
Grid,678,MANHATTAN_DISTANCE,3,3,3
Grid,679,MANHATTAN_DISTANCE,3,4,3<2|2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8|15<10<20|10<5|5<4|4
Grid,680,MANHATTAN_DISTANCE,3,5,3<2|2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8|15<10<20|10<5|5
Grid,681,MANHATTAN_DISTANCE,3,6,3<2|2<7|7<6<12|6
Grid,682,MANHATTAN_DISTANCE,3,7,3<2|2<7|7
Grid,683,MANHATTAN_DISTANCE,3,8,3<2|2<7|7<6<12|6<1|12<13|13<14<8|8
Grid,684,MANHATTAN_DISTANCE,3,9,3<2|2<7|7<6<12|6<1|12<13|13<14<8|14<15|8|15<10<20|1|10<5|20<25|5<4|4<9|9
Grid,685,MANHATTAN_DISTANCE,3,10,3<2|2<7|7<6<12|6<1|12<13|13<14<8|14<15|8|15<10<20|10
Grid,686,MANHATTAN_DISTANCE,3,11,3<2|2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8|15<10<20|10<5|20<25|5<4|25<24|4<9|24<23|9|23<22<18|22<21<17|18<19|17<16|21|16<11|11
Grid,687,MANHATTAN_DISTANCE,3,12,3<2|2<7|7<6<12|12
Grid,688,MANHATTAN_DISTANCE,3,13,3<2|2<7|7<6<12|12<13|13
Grid,689,MANHATTAN_DISTANCE,3,14,3<2|2<7|7<6<12|12<13|13<14<8|14
Grid,690,MANHATTAN_DISTANCE,3,15,3<2|2<7|7<6<12|12<13|13<14<8|14<15|15
Grid,691,MANHATTAN_DISTANCE,3,16,3<2|2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|21<16|17|16
Grid,692,MANHATTAN_DISTANCE,3,17,3<2|2<7|7<6<12|12<13|6<1|13<14<8|1|8|14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17
Grid,693,MANHATTAN_DISTANCE,3,18,3<2|2<7|7<6<12|12<13|13<14<8|6<1|8|14<15|1|15<10<20|20<25|10<5|25<24|24<23|23<22<18|18
Grid,694,MANHATTAN_DISTANCE,3,19,3<2|2<7|7<6<12|12<13|13<14<8|14<15|8|15<10<20|6<1|20<25|1|25<24|10<5|24<23|5<4|23<22<18|4<9|18<19|9|19
Grid,695,MANHATTAN_DISTANCE,3,20,3<2|2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20
Grid,696,MANHATTAN_DISTANCE,3,21,3<2|2<7|7<6<12|6<1|12<13|1|13<14<8|14<15|8|15<10<20|20<25|25<24|24<23|23<22<18|22<21<17|21
Grid,697,MANHATTAN_DISTANCE,3,22,3<2|2<7|7<6<12|12<13|6<1|13<14<8|1|8|14<15|15<10<20|20<25|25<24|24<23|23<22<18|22
Grid,698,MANHATTAN_DISTANCE,3,23,3<2|2<7|7<6<12|12<13|13<14<8|6<1|8|14<15|1|15<10<20|20<25|25<24|24<23|23
Grid,699,MANHATTAN_DISTANCE,3,24,3<2|2<7|7<6<12|12<13|13<14<8|14<15|8|15<10<20|6<1|20<25|25<24|24
Grid,700,MANHATTAN_DISTANCE,3,25,3<2|2<7|7<6<12|12<13|13<14<8|14<15|15<10<20|20<25|25
Grid,701,MANHATTAN_DISTANCE,4,1,4<3<9|3<2|2<7|9<10<14|7<6<12|6<1|1
Grid,702,MANHATTAN_DISTANCE,4,2,4<3<9|3<2|2
Grid,703,MANHATTAN_DISTANCE,4,3,4<3<9|3
Grid,704,MANHATTAN_DISTANCE,4,4,4
Grid,705,MANHATTAN_DISTANCE,4,5,4<3<9|3<2|9<10<14|10<5|5
Grid,706,MANHATTAN_DISTANCE,4,6,4<3<9|3<2|9<10<14|2<7|7<6<12|6
Grid,707,MANHATTAN_DISTANCE,4,7,4<3<9|3<2|9<10<14|2<7|7
Grid,708,MANHATTAN_DISTANCE,4,8,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|10<5|12<13|5|13<8|6<1|8
Grid,709,MANHATTAN_DISTANCE,4,9,4<3<9|9
Grid,710,MANHATTAN_DISTANCE,4,10,4<3<9|9<10<14|10
Grid,711,MANHATTAN_DISTANCE,4,11,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|6<1|12<13|1|13<8|15<20|10<5|20<25|5|8|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16<11|11
Grid,712,MANHATTAN_DISTANCE,4,12,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|12
Grid,713,MANHATTAN_DISTANCE,4,13,4<3<9|3<2|9<10<14|14<15|2<7|15<20|7<6<12|10<5|12<13|13
Grid,714,MANHATTAN_DISTANCE,4,14,4<3<9|9<10<14|14
Grid,715,MANHATTAN_DISTANCE,4,15,4<3<9|9<10<14|10<5|14<15|15
Grid,716,MANHATTAN_DISTANCE,4,16,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|6<1|12<13|1|13<8|15<20|10<5|20<25|5|25<24|8|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,717,MANHATTAN_DISTANCE,4,17,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|12<13|10<5|13<8|6<1|15<20|20<25|8|25<24|5|24<23|1|23<22<18|22<21<17|18<19|17
Grid,718,MANHATTAN_DISTANCE,4,18,4<3<9|3<2|9<10<14|14<15|2<7|15<20|7<6<12|20<25|12<13|10<5|13<8|5|8|6<1|25<24|24<23|23<22<18|18
Grid,719,MANHATTAN_DISTANCE,4,19,4<3<9|9<10<14|14<15|3<2|15<20|10<5|20<25|5|25<24|2<7|24<23|7<6<12|12<13|13<8|23<22<18|8|18<19|6<1|19
Grid,720,MANHATTAN_DISTANCE,4,20,4<3<9|9<10<14|10<5|14<15|15<20|20
Grid,721,MANHATTAN_DISTANCE,4,21,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|6<1|12<13|1|13<8|15<20|10<5|20<25|25<24|24<23|23<22<18|22<21<17|21
Grid,722,MANHATTAN_DISTANCE,4,22,4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|12<13|10<5|13<8|6<1|15<20|20<25|25<24|24<23|23<22<18|22
Grid,723,MANHATTAN_DISTANCE,4,23,4<3<9|3<2|9<10<14|14<15|2<7|15<20|7<6<12|20<25|12<13|25<24|13<8|24<23|10<5|23
Grid,724,MANHATTAN_DISTANCE,4,24,4<3<9|9<10<14|14<15|3<2|15<20|10<5|20<25|25<24|24
Grid,725,MANHATTAN_DISTANCE,4,25,4<3<9|9<10<14|10<5|14<15|15<20|20<25|25
Grid,726,MANHATTAN_DISTANCE,5,1,5<4|4<3<9|3<2|2<7|9<10<14|7<6<12|6<1|1
Grid,727,MANHATTAN_DISTANCE,5,2,5<4|4<3<9|3<2|2
Grid,728,MANHATTAN_DISTANCE,5,3,5<4|4<3<9|3
Grid,729,MANHATTAN_DISTANCE,5,4,5<4|4
Grid,730,MANHATTAN_DISTANCE,5,5,5
Grid,731,MANHATTAN_DISTANCE,5,6,5<4|4<3<9|3<2|9<10<14|2<7|7<6<12|6
Grid,732,MANHATTAN_DISTANCE,5,7,5<4|4<3<9|3<2|9<10<14|2<7|7
Grid,733,MANHATTAN_DISTANCE,5,8,5<4|4<3<9|3<2|9<10<14|2<7|14<15|7<6<12|10|12<13|6<1|13<8|15<20|8
Grid,734,MANHATTAN_DISTANCE,5,9,5<4|4<3<9|9
