#a-star-street.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Street,584,EUCLIDEAN_DISTANCE,24,9,24<23|23<22<18|18<19<12|19<20|22<17|12<13|13<9<8|9
Street,585,EUCLIDEAN_DISTANCE,24,10,24<23|23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|9<15<14|8<2<3|25|14|15<10|10
Street,586,EUCLIDEAN_DISTANCE,24,11,24<23|23<22<18|22<17<12|18<19<12|12<13|19<20|13<9<8|17<21|21<16|16<11|11
Street,587,EUCLIDEAN_DISTANCE,24,12,24<23|23<22<18|18<19<12|12
Street,588,EUCLIDEAN_DISTANCE,24,13,24<23|23<22<18|18<19<12|22<17|12<13|19<20|13
Street,589,EUCLIDEAN_DISTANCE,24,14,24<23|23<22<18|18<19<12|19<20|22<17|20<25|12<13|13<9<8|9<15<14|8<2<3|14
Street,590,EUCLIDEAN_DISTANCE,24,15,24<23|23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|25|9<15<14|15
Street,591,EUCLIDEAN_DISTANCE,24,16,24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|21<16|16
Street,592,EUCLIDEAN_DISTANCE,24,17,24<23|23<22<18|22<17<12|17
Street,593,EUCLIDEAN_DISTANCE,24,18,24<23|23<22<18|18
Street,594,EUCLIDEAN_DISTANCE,24,19,24<23|23<22<18|18<19<12|19
Street,595,EUCLIDEAN_DISTANCE,24,20,24<23|23<22<18|18<19<12|19<20|20
Street,596,EUCLIDEAN_DISTANCE,24,21,24<23|23<22<18|22<17<12|18<19<12|17<21|21
Street,597,EUCLIDEAN_DISTANCE,24,22,24<23|23<22<18|22
Street,598,EUCLIDEAN_DISTANCE,24,23,24<23|23
Street,599,EUCLIDEAN_DISTANCE,24,24,24
Street,600,EUCLIDEAN_DISTANCE,24,25,24<23|23<22<18|18<19<12|19<20|22<17|20<25|25
Street,601,EUCLIDEAN_DISTANCE,25,1,25<24|24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|2<7|3|17<21|21<16|16<11|11<6|6<1|1
Street,602,EUCLIDEAN_DISTANCE,25,2,25<24|24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|2
Street,603,EUCLIDEAN_DISTANCE,25,3,25<24|24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|3
Street,604,EUCLIDEAN_DISTANCE,25,4,25<24|24<23|23<22<18|18<19<12|19<20|12<13|22<17|13<9<8|9<15<14|8<2<3|20|3|2<7|14|17<21|21<16|15<10|16<11|10<5|11<6|7|5<4|4
Street,605,EUCLIDEAN_DISTANCE,25,5,25<24|24<23|23<22<18|18<19<12|19<20|22<17|20|12<13|13<9<8|9<15<14|8<2<3|3|14|15<10|10<5|5
Street,606,EUCLIDEAN_DISTANCE,25,6,25<24|24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|17<21|8<2<3|21<16|16<11|11<6|6
Street,607,EUCLIDEAN_DISTANCE,25,7,25<24|24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|17<21|21<16|20|16<11|2<7|11<6|7
Street,608,EUCLIDEAN_DISTANCE,25,8,25<24|24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8
Street,609,EUCLIDEAN_DISTANCE,25,9,25<24|24<23|23<22<18|18<19<12|19<20|22<17|12<13|13<9<8|9
Street,610,EUCLIDEAN_DISTANCE,25,10,25<24|24<23|23<22<18|18<19<12|19<20|20|22<17|12<13|13<9<8|9<15<14|8<2<3|15<10|14|10
Street,611,EUCLIDEAN_DISTANCE,25,11,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|19<20|13<9<8|17<21|21<16|16<11|11
Street,612,EUCLIDEAN_DISTANCE,25,12,25<24|24<23|23<22<18|18<19<12|12
Street,613,EUCLIDEAN_DISTANCE,25,13,25<24|24<23|23<22<18|18<19<12|22<17|12<13|19<20|13
Street,614,EUCLIDEAN_DISTANCE,25,14,25<24|24<23|23<22<18|18<19<12|19<20|22<17|20|12<13|13<9<8|9<15<14|8<2<3|14
Street,615,EUCLIDEAN_DISTANCE,25,15,25<24|24<23|23<22<18|18<19<12|19<20|20|22<17|12<13|13<9<8|9<15<14|15
Street,616,EUCLIDEAN_DISTANCE,25,16,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|21<16|16
Street,617,EUCLIDEAN_DISTANCE,25,17,25<24|24<23|23<22<18|22<17<12|17
Street,618,EUCLIDEAN_DISTANCE,25,18,25<24|24<23|23<22<18|18
Street,619,EUCLIDEAN_DISTANCE,25,19,25<24|24<23|23<22<18|18<19<12|19
Street,620,EUCLIDEAN_DISTANCE,25,20,25<24|24<23|23<22<18|18<19<12|19<20|20
Street,621,EUCLIDEAN_DISTANCE,25,21,25<24|24<23|23<22<18|22<17<12|18<19<12|17<21|21
Street,622,EUCLIDEAN_DISTANCE,25,22,25<24|24<23|23<22<18|22
Street,623,EUCLIDEAN_DISTANCE,25,23,25<24|24<23|23
Street,624,EUCLIDEAN_DISTANCE,25,24,25<24|24
Street,625,EUCLIDEAN_DISTANCE,25,25,25
Street,626,MANHATTAN_DISTANCE,1,1,1
Street,627,MANHATTAN_DISTANCE,1,2,1<2|2
Street,628,MANHATTAN_DISTANCE,1,3,1<2|2<7|7<11<12|12<13|13<9<8|8<3|3
Street,629,MANHATTAN_DISTANCE,1,4,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|11<6|14|6|15<10<18|10<5|5<4|4
Street,630,MANHATTAN_DISTANCE,1,5,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|15<10<18|10<5|5
Street,631,MANHATTAN_DISTANCE,1,6,1<2|2<7|7<11<12|11<6|6
Street,632,MANHATTAN_DISTANCE,1,7,1<2|2<7|7
Street,633,MANHATTAN_DISTANCE,1,8,1<2|2<7|7<11<12|12<13|13<9<8|8
Street,634,MANHATTAN_DISTANCE,1,9,1<2|2<7|7<11<12|12<13|13<9<8|9
Street,635,MANHATTAN_DISTANCE,1,10,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|15<10<18|10
Street,636,MANHATTAN_DISTANCE,1,11,1<2|2<7|7<11<12|11
Street,637,MANHATTAN_DISTANCE,1,12,1<2|2<7|7<11<12|12
Street,638,MANHATTAN_DISTANCE,1,13,1<2|2<7|7<11<12|12<13|13
Street,639,MANHATTAN_DISTANCE,1,14,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14
Street,640,MANHATTAN_DISTANCE,1,15,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15
Street,641,MANHATTAN_DISTANCE,1,16,1<2|2<7|7<11<12|11<6|12<13|6|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|10<5|23<22|22<17|20<25|5<4|4|17<21|21<16|16
Street,642,MANHATTAN_DISTANCE,1,17,1<2|2<7|7<11<12|11<6|12<13|6|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,643,MANHATTAN_DISTANCE,1,18,1<2|2<7|7<11<12|12<13|13<9<8|11<6|8<3|6|9<15<14|14|3|15<10<18|18
Street,644,MANHATTAN_DISTANCE,1,19,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<3|15<10<18|6|3|18<19|19
Street,645,MANHATTAN_DISTANCE,1,20,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<3|10<5|6|3|18<19|19<20<23|20
Street,646,MANHATTAN_DISTANCE,1,21,1<2|2<7|7<11<12|11<6|12<13|6|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|10<5|17<21|21
Street,647,MANHATTAN_DISTANCE,1,22,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22
Street,648,MANHATTAN_DISTANCE,1,23,1<2|2<7|7<11<12|12<13|13<9<8|11<6|8<3|6|9<15<14|14|3|15<10<18|18<19|19<20<23|23
Street,649,MANHATTAN_DISTANCE,1,24,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<3|15<10<18|6|3|18<19|19<20<23|10<5|23<22|20<25|25<24|24
Street,650,MANHATTAN_DISTANCE,1,25,1<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<3|10<5|6|3|18<19|19<20<23|20<25|25
Street,651,MANHATTAN_DISTANCE,2,1,2<7|7<11<12|11<6|6<1|1
Street,652,MANHATTAN_DISTANCE,2,2,2
Street,653,MANHATTAN_DISTANCE,2,3,2<7|7<11<12|12<13|13<9<8|8<3|3
Street,654,MANHATTAN_DISTANCE,2,4,2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|11<6|14|6<1|1|15<10<18|10<5|5<4|4
Street,655,MANHATTAN_DISTANCE,2,5,2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|15<10<18|10<5|5
Street,656,MANHATTAN_DISTANCE,2,6,2<7|7<11<12|11<6|6
Street,657,MANHATTAN_DISTANCE,2,7,2<7|7
Street,658,MANHATTAN_DISTANCE,2,8,2<7|7<11<12|12<13|13<9<8|8
Street,659,MANHATTAN_DISTANCE,2,9,2<7|7<11<12|12<13|13<9<8|9
Street,660,MANHATTAN_DISTANCE,2,10,2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|15<10<18|10
Street,661,MANHATTAN_DISTANCE,2,11,2<7|7<11<12|11
Street,662,MANHATTAN_DISTANCE,2,12,2<7|7<11<12|12
Street,663,MANHATTAN_DISTANCE,2,13,2<7|7<11<12|12<13|13
Street,664,MANHATTAN_DISTANCE,2,14,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14
Street,665,MANHATTAN_DISTANCE,2,15,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15
Street,666,MANHATTAN_DISTANCE,2,16,2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|10<5|23<22|22<17|20<25|5<4|4|17<21|21<16|16
Street,667,MANHATTAN_DISTANCE,2,17,2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,668,MANHATTAN_DISTANCE,2,18,2<7|7<11<12|12<13|13<9<8|11<6|8<3|6<1|9<15<14|14|3|15<10<18|18
Street,669,MANHATTAN_DISTANCE,2,19,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<3|15<10<18|6<1|3|18<19|19
Street,670,MANHATTAN_DISTANCE,2,20,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<3|10<5|6<1|3|18<19|19<20<23|20
Street,671,MANHATTAN_DISTANCE,2,21,2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|10<5|17<21|21
Street,672,MANHATTAN_DISTANCE,2,22,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22
Street,673,MANHATTAN_DISTANCE,2,23,2<7|7<11<12|12<13|13<9<8|11<6|8<3|6<1|9<15<14|14|3|15<10<18|18<19|1|19<20<23|23
Street,674,MANHATTAN_DISTANCE,2,24,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<3|15<10<18|6<1|3|18<19|19<20<23|10<5|1|23<22|20<25|25<24|24
Street,675,MANHATTAN_DISTANCE,2,25,2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<3|10<5|6<1|3|18<19|19<20<23|20<25|25
Street,676,MANHATTAN_DISTANCE,3,1,3<2|2<7|7<11<12|11<6|6<1|1
Street,677,MANHATTAN_DISTANCE,3,2,3<2|2
Street,678,MANHATTAN_DISTANCE,3,3,3
Street,679,MANHATTAN_DISTANCE,3,4,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8|14|11<6|6<1|1|15<10<18|10<5|5<4|4
Street,680,MANHATTAN_DISTANCE,3,5,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8|15<10<18|10<5|5
Street,681,MANHATTAN_DISTANCE,3,6,3<2|2<7|7<11<12|11<6|6
Street,682,MANHATTAN_DISTANCE,3,7,3<2|2<7|7
Street,683,MANHATTAN_DISTANCE,3,8,3<2|2<7|7<11<12|12<13|13<9<8|8
Street,684,MANHATTAN_DISTANCE,3,9,3<2|2<7|7<11<12|12<13|13<9<8|9
Street,685,MANHATTAN_DISTANCE,3,10,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8|15<10<18|10
Street,686,MANHATTAN_DISTANCE,3,11,3<2|2<7|7<11<12|11
Street,687,MANHATTAN_DISTANCE,3,12,3<2|2<7|7<11<12|12
Street,688,MANHATTAN_DISTANCE,3,13,3<2|2<7|7<11<12|12<13|13
Street,689,MANHATTAN_DISTANCE,3,14,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14
Street,690,MANHATTAN_DISTANCE,3,15,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15
Street,691,MANHATTAN_DISTANCE,3,16,3<2|2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8|9<15<14|14|15<10<18|18<19|19<20<23|10<5|23<22|22<17|20<25|5<4|4|17<21|21<16|16
Street,692,MANHATTAN_DISTANCE,3,17,3<2|2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8|9<15<14|14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,693,MANHATTAN_DISTANCE,3,18,3<2|2<7|7<11<12|12<13|13<9<8|11<6|8|6<1|9<15<14|14|15<10<18|18
Street,694,MANHATTAN_DISTANCE,3,19,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8|15<10<18|6<1|18<19|19
Street,695,MANHATTAN_DISTANCE,3,20,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8|10<5|6<1|18<19|19<20<23|20
Street,696,MANHATTAN_DISTANCE,3,21,3<2|2<7|7<11<12|11<6|12<13|6<1|13<9<8|1|8|9<15<14|14|15<10<18|18<19|19<20<23|23<22|22<17|10<5|17<21|21
Street,697,MANHATTAN_DISTANCE,3,22,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|18<19|19<20<23|23<22|22
Street,698,MANHATTAN_DISTANCE,3,23,3<2|2<7|7<11<12|12<13|13<9<8|11<6|8|6<1|9<15<14|14|15<10<18|18<19|1|19<20<23|23
Street,699,MANHATTAN_DISTANCE,3,24,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|14|8|15<10<18|6<1|18<19|19<20<23|10<5|1|23<22|20<25|25<24|24
Street,700,MANHATTAN_DISTANCE,3,25,3<2|2<7|7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8|10<5|6<1|18<19|19<20<23|20<25|25
Street,701,MANHATTAN_DISTANCE,4,1,4<8<9|8<2<3|2<7|3|9<15<14|7<11<12|14|11<6|6<1|1
Street,702,MANHATTAN_DISTANCE,4,2,4<8<9|8<2<3|2
Street,703,MANHATTAN_DISTANCE,4,3,4<8<9|8<2<3|3
Street,704,MANHATTAN_DISTANCE,4,4,4
Street,705,MANHATTAN_DISTANCE,4,5,4<8<9|9<15<14|8<2<3|15<10<18|3|10<5|5
Street,706,MANHATTAN_DISTANCE,4,6,4<8<9|8<2<3|9<15<14|2<7|7<11<12|3|14|11<6|6
Street,707,MANHATTAN_DISTANCE,4,7,4<8<9|8<2<3|9<15<14|2<7|7
Street,708,MANHATTAN_DISTANCE,4,8,4<8<9|8
Street,709,MANHATTAN_DISTANCE,4,9,4<8<9|9
Street,710,MANHATTAN_DISTANCE,4,10,4<8<9|9<15<14|8<2<3|15<10<18|10
Street,711,MANHATTAN_DISTANCE,4,11,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11
Street,712,MANHATTAN_DISTANCE,4,12,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|12
Street,713,MANHATTAN_DISTANCE,4,13,4<8<9|8<2<3|9<15<14|14|15<10<18|3|18<19<12|2<7|7<11<12|12<13|13
Street,714,MANHATTAN_DISTANCE,4,14,4<8<9|9<15<14|14
Street,715,MANHATTAN_DISTANCE,4,15,4<8<9|9<15<14|15
Street,716,MANHATTAN_DISTANCE,4,16,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|13|10<5|23<22|22<17|1|20<25|5|17<21|21<16|16
Street,717,MANHATTAN_DISTANCE,4,17,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|23<22|22<17|17
Street,718,MANHATTAN_DISTANCE,4,18,4<8<9|8<2<3|9<15<14|14|15<10<18|18
Street,719,MANHATTAN_DISTANCE,4,19,4<8<9|9<15<14|14|8<2<3|15<10<18|18<19<12|19
Street,720,MANHATTAN_DISTANCE,4,20,4<8<9|9<15<14|15<10<18|14|10<5|8<2<3|18<19<12|19<20<23|20
Street,721,MANHATTAN_DISTANCE,4,21,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|23<22|22<17|13|10<5|17<21|21
Street,722,MANHATTAN_DISTANCE,4,22,4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|12<13|3|15<10<18|18<19|11<6|19<20<23|23<22|22
Street,723,MANHATTAN_DISTANCE,4,23,4<8<9|8<2<3|9<15<14|14|15<10<18|18<19<12|3|19<20<23|23
Street,724,MANHATTAN_DISTANCE,4,24,4<8<9|9<15<14|14|8<2<3|15<10<18|18<19<12|19<20<23|10<5|3|23<22|20<25|25<24|24
Street,725,MANHATTAN_DISTANCE,4,25,4<8<9|9<15<14|15<10<18|14|10<5|8<2<3|18<19<12|19<20<23|20<25|25
Street,726,MANHATTAN_DISTANCE,5,1,5<4|4<8<9|8<2<3|2<7|3|9<15<14|7<11<12|14|11<6|6<1|1
Street,727,MANHATTAN_DISTANCE,5,2,5<4|4<8<9|8<2<3|2
Street,728,MANHATTAN_DISTANCE,5,3,5<4|4<8<9|8<2<3|3
Street,729,MANHATTAN_DISTANCE,5,4,5<4|4
Street,730,MANHATTAN_DISTANCE,5,5,5
Street,731,MANHATTAN_DISTANCE,5,6,5<4|4<8<9|8<2<3|9<15<14|2<7|7<11<12|3|14|11<6|6
Street,732,MANHATTAN_DISTANCE,5,7,5<4|4<8<9|8<2<3|9<15<14|2<7|7
Street,733,MANHATTAN_DISTANCE,5,8,5<4|4<8<9|8
Street,734,MANHATTAN_DISTANCE,5,9,5<4|4<8<9|9
Street,735,MANHATTAN_DISTANCE,5,10,5<4|4<8<9|9<15<14|8<2<3|15<10<18|10
Street,736,MANHATTAN_DISTANCE,5,11,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11
Street,737,MANHATTAN_DISTANCE,5,12,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|12
Street,738,MANHATTAN_DISTANCE,5,13,5<4|4<8<9|8<2<3|9<15<14|14|15<10<18|3|18<19<12|2<7|7<11<12|12<13|13
Street,739,MANHATTAN_DISTANCE,5,14,5<4|4<8<9|9<15<14|14
Street,740,MANHATTAN_DISTANCE,5,15,5<4|4<8<9|9<15<14|15
Street,741,MANHATTAN_DISTANCE,5,16,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|13|10|23<22|22<17|1|20<25|17<21|21<16|16
Street,742,MANHATTAN_DISTANCE,5,17,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|23<22|22<17|17
Street,743,MANHATTAN_DISTANCE,5,18,5<4|4<8<9|8<2<3|9<15<14|14|15<10<18|18
Street,744,MANHATTAN_DISTANCE,5,19,5<4|4<8<9|9<15<14|14|8<2<3|15<10<18|18<19<12|19
Street,745,MANHATTAN_DISTANCE,5,20,5<4|4<8<9|9<15<14|15<10<18|14|10|8<2<3|18<19<12|19<20<23|20
Street,746,MANHATTAN_DISTANCE,5,21,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|11<6|12<13|15<10<18|18<19|3|6<1|19<20<23|23<22|22<17|13|10|17<21|21
Street,747,MANHATTAN_DISTANCE,5,22,5<4|4<8<9|8<2<3|9<15<14|14|2<7|7<11<12|12<13|3|15<10<18|18<19|11<6|19<20<23|23<22|22
Street,748,MANHATTAN_DISTANCE,5,23,5<4|4<8<9|8<2<3|9<15<14|14|15<10<18|18<19<12|3|19<20<23|23
Street,749,MANHATTAN_DISTANCE,5,24,5<4|4<8<9|9<15<14|14|8<2<3|15<10<18|18<19<12|19<20<23|10|3|23<22|20<25|25<24|24
Street,750,MANHATTAN_DISTANCE,5,25,5<4|4<8<9|9<15<14|15<10<18|14|10|8<2<3|18<19<12|19<20<23|20<25|25
Street,751,MANHATTAN_DISTANCE,6,1,6<1|1
Street,752,MANHATTAN_DISTANCE,6,2,6<1|1<2|2
Street,753,MANHATTAN_DISTANCE,6,3,6<1|1<2|2<7|7<11<12|12<13|13<9<8|8<3|3
Street,754,MANHATTAN_DISTANCE,6,4,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|11|14|15<10<18|10<5|5<4|4
Street,755,MANHATTAN_DISTANCE,6,5,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|3|15<10<18|10<5|5
Street,756,MANHATTAN_DISTANCE,6,6,6
Street,757,MANHATTAN_DISTANCE,6,7,6<1|1<2|2<7|7
Street,758,MANHATTAN_DISTANCE,6,8,6<1|1<2|2<7|7<11<12|12<13|13<9<8|8
Street,759,MANHATTAN_DISTANCE,6,9,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9
Street,760,MANHATTAN_DISTANCE,6,10,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|8<3|15<10<18|10
Street,761,MANHATTAN_DISTANCE,6,11,6<1|1<2|2<7|7<11<12|11
Street,762,MANHATTAN_DISTANCE,6,12,6<1|1<2|2<7|7<11<12|12
Street,763,MANHATTAN_DISTANCE,6,13,6<1|1<2|2<7|7<11<12|12<13|13
Street,764,MANHATTAN_DISTANCE,6,14,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|14
Street,765,MANHATTAN_DISTANCE,6,15,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|15
Street,766,MANHATTAN_DISTANCE,6,16,6<1|1<2|2<7|7<11<12|11|12<13|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|10<5|23<22|22<17|20<25|5<4|4|17<21|21<16|16
Street,767,MANHATTAN_DISTANCE,6,17,6<1|1<2|2<7|7<11<12|11|12<13|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,768,MANHATTAN_DISTANCE,6,18,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|8<3|9<15<14|14|3|15<10<18|18
Street,769,MANHATTAN_DISTANCE,6,19,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|14|8<3|15<10<18|3|18<19|19
Street,770,MANHATTAN_DISTANCE,6,20,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|15<10<18|14|8<3|10<5|3|18<19|19<20<23|20
Street,771,MANHATTAN_DISTANCE,6,21,6<1|1<2|2<7|7<11<12|11|12<13|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|10<5|17<21|21
Street,772,MANHATTAN_DISTANCE,6,22,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22
Street,773,MANHATTAN_DISTANCE,6,23,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|8<3|9<15<14|14|3|15<10<18|18<19|19<20<23|23
Street,774,MANHATTAN_DISTANCE,6,24,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|14|8<3|15<10<18|3|18<19|19<20<23|10<5|23<22|20<25|25<24|24
Street,775,MANHATTAN_DISTANCE,6,25,6<1|1<2|2<7|7<11<12|12<13|13<9<8|11|9<15<14|15<10<18|14|8<3|10<5|3|18<19|19<20<23|20<25|25
Street,776,MANHATTAN_DISTANCE,7,1,7<11<12|11<6|6<1|1
Street,777,MANHATTAN_DISTANCE,7,2,7<11<12|12<13|11<6|6<1|1<2|2
Street,778,MANHATTAN_DISTANCE,7,3,7<11<12|12<13|13<9<8|8<2<3|3
Street,779,MANHATTAN_DISTANCE,7,4,7<11<12|12<13|13<9<8|9<15<14|8<2<3|3|11<6|2|6<1|14|1|15<10<18|10<5|5<4|4
Street,780,MANHATTAN_DISTANCE,7,5,7<11<12|12<13|13<9<8|9<15<14|8<2<3|3|15<10<18|10<5|5
Street,781,MANHATTAN_DISTANCE,7,6,7<11<12|11<6|6
Street,782,MANHATTAN_DISTANCE,7,7,7
Street,783,MANHATTAN_DISTANCE,7,8,7<11<12|12<13|13<9<8|8
Street,784,MANHATTAN_DISTANCE,7,9,7<11<12|12<13|13<9<8|9
Street,785,MANHATTAN_DISTANCE,7,10,7<11<12|12<13|13<9<8|9<15<14|8<2<3|15<10<18|10
Street,786,MANHATTAN_DISTANCE,7,11,7<11<12|11
Street,787,MANHATTAN_DISTANCE,7,12,7<11<12|12
Street,788,MANHATTAN_DISTANCE,7,13,7<11<12|12<13|13
Street,789,MANHATTAN_DISTANCE,7,14,7<11<12|12<13|13<9<8|11<6|9<15<14|14
Street,790,MANHATTAN_DISTANCE,7,15,7<11<12|12<13|13<9<8|11<6|9<15<14|15
Street,791,MANHATTAN_DISTANCE,7,16,7<11<12|11<6|12<13|6<1|13<9<8|1<2|8<3|2|9<15<14|14|3|15<10<18|18<19|19<20<23|10<5|23<22|22<17|20<25|5<4|4|17<21|21<16|16
Street,792,MANHATTAN_DISTANCE,7,17,7<11<12|11<6|12<13|6<1|13<9<8|1<2|8<3|2|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,793,MANHATTAN_DISTANCE,7,18,7<11<12|12<13|13<9<8|11<6|8<2<3|6<1|9<15<14|14|3|15<10<18|18
Street,794,MANHATTAN_DISTANCE,7,19,7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<2<3|15<10<18|6<1|3|18<19|19
Street,795,MANHATTAN_DISTANCE,7,20,7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<2<3|10<5|6<1|3|18<19|19<20<23|20
Street,796,MANHATTAN_DISTANCE,7,21,7<11<12|11<6|12<13|6<1|13<9<8|1<2|8<3|2|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22<17|10<5|17<21|21
Street,797,MANHATTAN_DISTANCE,7,22,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|2|9<15<14|14|3|15<10<18|18<19|19<20<23|23<22|22
Street,798,MANHATTAN_DISTANCE,7,23,7<11<12|12<13|13<9<8|11<6|8<2<3|6<1|9<15<14|14|3|15<10<18|18<19|1|2|19<20<23|23
Street,799,MANHATTAN_DISTANCE,7,24,7<11<12|12<13|13<9<8|11<6|9<15<14|14|8<2<3|15<10<18|6<1|3|18<19|19<20<23|10<5|2|1|23<22|20<25|25<24|24
Street,800,MANHATTAN_DISTANCE,7,25,7<11<12|12<13|13<9<8|11<6|9<15<14|15<10<18|14|8<2<3|10<5|6<1|3|18<19|19<20<23|20<25|25
